time,replicate,oxygen,condition,experiment_name,experiment_date,cell_number
5.5,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5.5,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5.5,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5.5,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5.5,NV5,0.55,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
5.5,NV6,1.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
5.5,NV7,0.34,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
5.5,NV8,0.85,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
5.75,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5.75,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5.75,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5.75,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
5.75,NV5,0.67,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
5.75,NV6,1.3,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
5.75,NV7,0.46,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
5.75,NV8,0.96,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6,NV1,1.9,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6,NV2,2.5,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6,NV3,2.6,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6,NV4,2.7,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6,NV5,0.76,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6,NV6,1.4,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6,NV7,0.58,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6,NV8,1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.25,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.25,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.25,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.25,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.25,NV5,0.83,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.25,NV6,1.4,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.25,NV7,0.67,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.25,NV8,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.266666667,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.266666667,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.266666667,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.266666667,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.266666667,NV5,1.9,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.266666667,NV6,2.5,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.266666667,NV7,2.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.266666667,NV8,2.4,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.333333333,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.333333333,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.333333333,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.333333333,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.333333333,NV5,2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.333333333,NV6,1.9,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.333333333,NV7,2.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.333333333,NV8,1.9,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.416666667,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.416666667,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.416666667,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.416666667,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.416666667,NV5,2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.416666667,NV6,1.9,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.416666667,NV7,2.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.416666667,NV8,1.8,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.5,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.5,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.5,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.5,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.5,NV5,2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.5,NV6,1.9,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.5,NV7,2.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.5,NV8,1.8,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.75,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.75,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.75,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.75,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
6.75,NV5,1.9,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.75,NV6,1.7,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.75,NV7,2.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
6.75,NV8,1.6,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
7,NV1,2.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
7,NV2,2.8,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
7,NV3,2.9,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
7,NV4,3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
7,NV5,1.7,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
7,NV6,1.5,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
7,NV7,2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
7,NV8,1.4,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
7.5,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
7.5,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
7.5,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
7.5,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
7.5,NV5,1.4,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
7.5,NV6,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
7.5,NV7,1.8,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
7.5,NV8,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
8,NV1,2.6,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
8,NV2,3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
8,NV3,3.1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
8,NV4,3.2,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
8,NV5,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
8,NV6,0.68,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
8,NV7,1.5,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
8,NV8,0.8,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
8.5,NV1,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
8.5,NV2,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
8.5,NV3,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
8.5,NV4,NA,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
8.5,NV5,0.8,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
8.5,NV6,0.39,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
8.5,NV7,1.3,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
8.5,NV8,0.51,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
9,NV1,2.9,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
9,NV2,3.2,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
9,NV3,3.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
9,NV4,3.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
9,NV5,0.5,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
9,NV6,0.27,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
9,NV7,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
9,NV8,0.27,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
10,NV1,3.1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
10,NV2,3.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
10,NV3,3.4,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
10,NV4,3.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
10,NV5,0.25,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
10,NV6,0.63,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
10,NV7,0.7,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
10,NV8,0.56,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
11.5,NV1,3.2,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
11.5,NV2,3.5,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
11.5,NV3,3.7,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
11.5,NV4,3.6,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
11.5,NV5,0.73,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
11.5,NV6,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
11.5,NV7,0.29,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
11.5,NV8,1.1,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
22,NV1,4.1,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
22,NV2,4.5,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
22,NV3,4.7,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
22,NV4,4.5,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
22,NV5,3.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
22,NV6,3.4,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
22,NV7,3.5,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
22,NV8,3.3,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
24,NV1,4.3,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
24,NV2,4.6,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
24,NV3,4.8,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
24,NV4,4.7,undisturbed,O2_additions_no_NH4,29.05.2025,61253749.91
24,NV5,3.2,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
24,NV6,3.6,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
24,NV7,3.6,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
24,NV8,3.4,added_O2,O2_additions_no_NH4,29.05.2025,61253749.91
0,NV1,0.34,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0,NV2,0.54,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0,NV3,0.19,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0,NV4,0.2,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0,NV5,0.2,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0,NV6,1,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0,NV7,1,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0,NV8,1,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.016666667,NV1,0.73,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.016666667,NV2,0.73,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.016666667,NV3,0.69,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.016666667,NV4,0.71,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.016666667,NV5,0.73,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.016666667,NV6,1.7,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.016666667,NV7,1.7,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.016666667,NV8,1.6,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.05,NV1,0.36,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.05,NV2,0.37,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.05,NV3,0.33,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.05,NV4,0.38,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.05,NV5,0.26,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.05,NV6,1.2,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.05,NV7,1.2,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.05,NV8,1.2,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.083333333,NV1,0.28,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.083333333,NV2,0.27,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.083333333,NV3,0.23,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.083333333,NV4,0.27,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.083333333,NV5,0.2,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.083333333,NV6,0.9,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.083333333,NV7,0.79,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.083333333,NV8,0.86,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.166666667,NV1,0.23,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.166666667,NV2,0.26,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.166666667,NV3,0.22,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.166666667,NV4,0.21,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.166666667,NV5,0.21,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.166666667,NV6,0.75,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.166666667,NV7,0.7,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.166666667,NV8,0.75,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.25,NV1,0.23,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.25,NV2,0.26,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.25,NV3,0.25,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.25,NV4,0.22,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.25,NV5,0.26,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.25,NV6,0.71,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.25,NV7,0.69,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.25,NV8,0.73,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.333333333,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.333333333,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.333333333,NV3,0.29,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.333333333,NV4,0.27,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.333333333,NV5,0.29,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.333333333,NV6,0.73,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.333333333,NV7,0.69,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.333333333,NV8,0.76,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.5,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.5,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.5,NV3,0.37,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.5,NV4,0.34,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.5,NV5,0.36,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.5,NV6,0.83,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.5,NV7,0.77,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.5,NV8,0.83,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.75,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.75,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.75,NV3,0.47,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.75,NV4,0.45,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.75,NV5,0.45,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.75,NV6,1,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.75,NV7,0.91,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
0.75,NV8,1,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1,NV3,0.52,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1,NV4,0.46,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1,NV5,0.51,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1,NV6,1.2,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1,NV7,1,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1,NV8,1.2,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1.5,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1.5,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1.5,NV3,0.6,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1.5,NV4,0.5,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1.5,NV5,0.63,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1.5,NV6,1.5,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1.5,NV7,1.2,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
1.5,NV8,1.6,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
2,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
2,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
2,NV3,0.66,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
2,NV4,0.57,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
2,NV5,0.66,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
2,NV6,1.8,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
2,NV7,1.5,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
2,NV8,1.9,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
3,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
3,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
3,NV3,0.71,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
3,NV4,0.58,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
3,NV5,0.72,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
3,NV6,2.2,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
3,NV7,2.1,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
3,NV8,2.4,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
4,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
4,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
4,NV3,0.79,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
4,NV4,0.62,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
4,NV5,0.79,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
4,NV6,2.7,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
4,NV7,2.5,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
4,NV8,2.8,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
5,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
5,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
5,NV3,0.83,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
5,NV4,0.67,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
5,NV5,0.82,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
5,NV6,2.8,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
5,NV7,2.7,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
5,NV8,3,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
6,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
6,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
6,NV3,0.86,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
6,NV4,0.7,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
6,NV5,0.88,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
6,NV6,3,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
6,NV7,2.9,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
6,NV8,3.2,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
7,NV1,0.33,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
7,NV2,0.38,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
7,NV3,0.91,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
7,NV4,0.75,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
7,NV5,0.93,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
7,NV6,3.1,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
7,NV7,3.1,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
7,NV8,3.3,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
11.5,NV1,0.33,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
11.5,NV2,0.38,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
11.5,NV3,1.1,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
11.5,NV4,0.96,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
11.5,NV5,1.2,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
11.5,NV6,3.4,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
11.5,NV7,3.3,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
11.5,NV8,3.6,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
24,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
24,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
24,NV3,1.6,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
24,NV4,1.4,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
24,NV5,1.6,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
24,NV6,3.9,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
24,NV7,3.7,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
24,NV8,4.1,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
30,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
30,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
30,NV3,1.7,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
30,NV4,1.6,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
30,NV5,1.8,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
30,NV6,4,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
30,NV7,3.8,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
30,NV8,4.2,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
48,NV1,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
48,NV2,NA,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
48,NV3,1.8,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
48,NV4,1.9,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
48,NV5,2,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
48,NV6,4.2,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
48,NV7,4,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
48,NV8,4.5,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
51,NV1,0.33,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
51,NV2,0.38,0mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
51,NV3,1.8,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
51,NV4,1.9,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
51,NV5,2,0.05mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
51,NV6,4.2,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
51,NV7,4,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
51,NV8,4.5,10mM_NO2,NO2_conc_effect,26.05.2025,57912557.41
-0.05,NV1,1.1,1d_0mMNO2,NH4_independence_first,14.01.2025,66668591.71
-0.05,NV2,1,1d_0mMNO2,NH4_independence_first,14.01.2025,66668591.71
-0.05,NV3,0.7,1d_0mMNO2,NH4_independence_first,14.01.2025,66668591.71
-0.05,NV4,1.8,1d_1mMNO2,NH4_independence_first,14.01.2025,66668591.71
-0.05,NV5,1.6,1d_1mMNO2,NH4_independence_first,14.01.2025,66668591.71
-0.05,NV6,1.7,1d_1mMNO2,NH4_independence_first,14.01.2025,66668591.71
0,NV1,1.9,1d_0mMNO2,NH4_independence_first,14.01.2025,66668591.71
0,NV2,1.7,1d_0mMNO2,NH4_independence_first,14.01.2025,66668591.71
0,NV3,1.4,1d_0mMNO2,NH4_independence_first,14.01.2025,66668591.71
0,NV4,1.6,1d_1mMNO2,NH4_independence_first,14.01.2025,66668591.71
